Actual Value,Predicted Value,Prediction Probability
0,0,0.0836025978924418
0,0,4.152362778210857e-05
0,0,0.017195281646706046
0,0,0.02679585035604612
0,0,3.4625240846654924e-05
1,1,0.9561731929824755
0,0,0.024040430381580005
0,0,0.03393641414630572
0,0,6.161749686529074e-05
0,0,0.011372395664901978
1,1,0.9572948502725567
1,1,0.9545553513085494
1,0,6.153389426794635e-05
0,0,0.02125659954946978
1,1,0.9724725746074868
0,0,0.05183027940844865
0,0,0.018486099318234136
0,0,9.239360133761604e-05
0,0,0.035430555763891036
0,0,0.036110027633115625
1,1,0.9618458376307591
1,1,0.9585080495597489
0,0,0.08684928094386818
0,0,0.012329756859205957
0,0,0.00010869048700082888
0,0,0.03626591073321027
0,0,0.03392729776277063
0,0,0.03616478751324555
1,1,0.9355974113178817
1,1,0.9573908884318171
0,0,0.020811232948847656
0,0,0.00016188523596018053
0,0,0.024760559291414675
0,0,0.014090999991985605
0,0,0.040500633927007666
0,0,0.0491257189534926
1,1,0.8940935269880235
0,0,0.03570257063837198
0,0,0.04785340978148449
0,0,0.061100327651162384
1,1,0.9752513365736296
0,0,0.06553095606589442
0,0,0.03496241221526038
0,0,6.0625384077417985e-05
0,0,0.009051473111991008
0,0,0.00010941503161289364
1,1,0.9486330435226211
0,0,0.04042076811356308
0,0,0.02558700382854158
0,0,0.07353763459552333
1,1,0.9403471446032258
0,0,6.656737898042857e-05
0,0,0.012808838375621051
1,1,0.9893781848671073
0,0,0.02934518191596512
1,1,0.95402846840029
0,0,0.08625571523384205
1,1,0.9628712973849077
0,0,0.024864714250630533
0,0,0.03853080964135847
1,1,0.9015043751165709
0,0,0.025264289898538964
0,0,0.029133187248641886
1,1,0.9574842714616878
0,0,0.015801968198146662
0,0,0.030872325782106757
0,0,0.04720861399878652
0,0,0.013109787317298664
0,0,0.009338769709566049
0,0,0.054617498245024626
0,0,0.029243617627784577
0,0,0.01645997094425225
0,0,0.03875797644194367
0,0,7.57105293557849e-05
1,1,0.9656397736220782
0,0,0.028900007787280076
0,0,0.07178792319206918
0,0,0.04230586515048622
0,0,0.027557491166386984
0,0,0.008045888161914908
0,0,0.028660492366012726
0,0,0.0215071514550149
0,0,0.058455494561027076
0,0,0.03360760054620886
0,0,0.023155226717138676
1,1,0.9621587746501101
0,0,0.06819110886462139
1,1,0.9657115626323304
0,0,3.655368243133955e-05
1,0,9.03920829450574e-05
0,0,0.04485219165712899
0,0,0.021126664368063538
0,0,0.047154064947845735
1,1,0.9336917197911514
0,0,0.12306280947329501
0,0,0.020933977043510108
0,0,0.06571591300086017
1,1,0.9491641454239014
1,1,0.9532774262706682
1,1,0.9448597847097442
0,0,0.034519081656164394
0,0,0.03914011719142305
1,1,0.9208531222317269
0,0,0.0385249950738329
0,0,0.042819498673557624
0,0,0.02160070395125825
1,1,0.9396121933561646
0,0,0.04769253208084806
1,1,0.9376487151376216
1,1,0.9615934315019848
0,0,0.03745476053362907
1,1,0.9611592566966016
0,0,0.024361955145899724
0,0,3.164450228533373e-05
0,0,0.0314109246519222
0,0,0.02533228102267773
0,0,0.00012194985516701087
1,1,0.88367167671845
1,1,0.986826235124208
0,0,0.00011948586821642754
0,0,0.02034336621838649
0,0,0.023566929225651238
0,0,0.039690156536105324
0,0,0.041023625008958516
0,0,0.024359574743282618
0,0,0.020635126394206046
1,1,0.9425782993832295
0,0,0.09894195519434286
1,1,0.938495351756272
0,0,0.029868049848668612
0,0,0.019200255493727014
1,1,0.9833773782588434
1,1,0.949632021067417
1,1,0.9405490388160038
0,0,3.7845761597001e-05
0,0,0.02401961912460678
0,0,0.04425529092174687
0,0,0.04864066021205691
0,0,0.04615555550676005
0,0,3.149000756493598e-05
0,0,0.020507913281075218
0,0,0.03847785100171881
1,1,0.877509556676218
0,0,0.02445241394569338
0,0,0.03875981556121296
0,0,0.04849586318805875
1,1,0.9210500359029434
1,1,0.9387878229197794
0,0,0.044480262297788495
0,0,0.04936407204002957
0,0,0.025464487595233707
0,0,0.05123736724653543
0,0,0.023447276957513703
0,0,0.00012531937609416
0,0,0.02060065893600272
0,0,0.07306458757506977
1,1,0.9509812866145653
1,1,0.9600878646190985
0,0,0.03555388258927884
0,0,0.046014212274628916
0,0,0.024241984819024186
0,0,4.301224240256371e-05
0,0,0.049740836660343984
0,0,0.029912876014844846
0,0,0.021136550984970484
0,0,0.023329301602513623
1,1,0.9764535803993376
0,0,0.029849295670884807
0,0,0.03386589976809944
0,0,4.179008208882065e-05
0,0,0.03028322575709797
0,0,0.01785923544301643
0,0,0.041892123917781736
1,1,0.9523709477858806
0,0,0.03839185486203093
0,0,0.06627431143640926
0,0,0.03238264876249425
1,0,7.378847285623729e-05
0,0,0.026592108799741793
1,1,0.9389422742809104
0,0,0.009725530405503334
0,0,0.032874793351685964
0,0,0.017269488952690336
0,0,0.026917375690601063
1,1,0.9749094654471574
0,0,0.07801142301786226
0,0,0.06297914856265195
0,0,0.05447557577442583
0,0,0.05319568173595721
0,0,0.03890755752994071
0,0,0.0461210134019998
0,0,0.04123619307217189
0,0,0.013763150840146914
0,0,0.054940488753498044
0,0,0.03729970936463212
1,1,0.9212915457359416
0,0,0.02341361120830712
0,0,0.027599642134938037
0,0,0.13210762996721412
0,0,0.04937354378748167
0,0,0.040932871846231574
0,0,0.07742550272114689
0,0,0.013456993647662917
0,0,0.01669714920567143
0,0,0.084956666338702
0,0,0.05207377325614163
0,0,0.023628885715245955
0,0,0.07226196264813031
0,0,0.009991153341522702
0,0,0.07615019670928243
1,1,0.9596903186288005
0,0,0.03191358996003481
0,0,0.01608750761748294
0,0,0.00010240158356843543
0,0,0.03268964448647923
0,0,0.0002528558621306395
0,0,0.027209583032910697
1,1,0.9435896115185014
0,0,0.04158071712585973
1,1,0.9472502340160269
0,0,0.0852138887813621
1,1,0.960717491169104
0,0,7.744990331420426e-05
0,0,0.014477875886768812
0,0,0.017522387844052273
0,0,0.08161811806989258
0,0,0.025769864169480166
0,0,0.039120568353921005
0,0,0.012077183432855956
0,0,0.053662744055950895
0,0,0.031065992552063357
0,0,0.02608430881293081
0,0,3.952792210974173e-05
0,0,0.019729181861330356
0,0,0.04247720016426334
0,0,0.0323482909641277
0,0,0.05748654409822992
0,0,8.677645174763158e-05
0,0,0.028029902045177957
0,0,0.03968490926188498
0,0,0.07803411847252446
1,1,0.9401458420995656
0,0,0.03199278580105198
0,0,0.02862321733298839
1,1,0.936901037587058
0,0,4.7511960489103704e-05
0,0,0.0335274922838779
0,0,0.06539308460569823
0,0,0.025236882808952702
0,0,0.024479307374180023
1,1,0.9564464181390492
0,0,0.02748638163659595
1,1,0.9742404388867011
0,0,0.017676645598275868
0,0,0.013366186262787152
1,1,0.8954363875931578
0,0,0.04536179032792221
0,0,0.01741480300443904
0,0,0.01615916093242173
0,0,0.011517495606375723
0,0,0.04162686370211565
1,1,0.9611928870702885
0,0,0.0448635082007754
0,0,0.023492978249433163
0,0,0.03942390131418616
1,1,0.9490150683335477
0,0,0.029240080727049728
0,0,0.01581660037471709
0,0,0.01612803669587436
0,0,0.01775230148170362
0,0,0.009791700994093296
0,0,0.008540084713872163
0,0,0.009251689951262472
1,1,0.9885678485989341
1,1,0.8663228245261635
0,0,0.017256028006753014
1,1,0.908005761775428
1,1,0.9604214894945431
1,1,0.9485232988677116
1,1,0.9658468648311094
1,1,0.9223431712480292
1,1,0.9711697298438606
0,0,0.018695812394744785
0,0,5.284020243856786e-05
0,0,0.06540456691778179
1,1,0.9804598112526095
1,1,0.9635480190771041
0,0,0.10100823632756689
0,0,0.04490185737163986
0,0,0.052434921531803305
0,0,0.030183461842895457
0,0,0.03020812934610196
0,0,0.04910085836962104
0,0,0.03554391782104405
0,0,0.024976865154107176
0,0,0.020248852065769433
0,0,0.02818770648228041
0,0,0.03634281778099503
0,0,0.027886655623922178
0,0,0.02845033641740951
1,1,0.9587310366393484
0,0,0.0340088616747316
1,1,0.9316288288591072
0,0,0.025553784582924288
0,0,0.03235009231065278
0,0,0.02637235465158859
1,1,0.9724277937347922
1,1,0.9641645981566549
1,1,0.9711386003755685
0,0,0.021585107788662156
1,1,0.9373284999914383
1,1,0.9161763368689539
0,0,0.025008239324545586
0,0,0.03846780244437399
1,1,0.9884798091062028
0,0,0.07074750515705654
0,0,0.038729876088255316
1,1,0.9078407352458001
1,1,0.9621508794891787
0,0,0.03319854821509234
0,0,0.07400252109343383
0,0,0.027156439863381353
0,0,2.2657053169426066e-05
0,0,0.054747593113815475
0,0,0.015407682779055581
0,0,0.03738493766266948
1,1,0.9013515721239724
0,0,0.03814196420556461
0,0,0.03814027581343975
0,0,0.03181543686814643
0,0,0.03431335735119214
0,0,0.02486842336289346
0,0,7.534622192029896e-05
0,0,0.028901142939479135
0,0,0.021448353407169805
0,0,0.047592413219983296
0,0,0.035818450517211435
0,0,0.06552431347021274
0,0,0.009299651003286313
0,0,0.00011481297811131597
0,0,0.050692021392350343
1,1,0.9528128614149968
0,0,0.043229393404728846
0,0,0.03280551988691081
0,0,0.027110964641115776
0,0,0.08419087985507541
0,0,0.012012406699291633
0,0,0.02571102138168667
1,1,0.9759577080460354
1,1,0.9191997287659533
0,0,0.0335974225492114
1,1,0.9587255055142576
0,0,0.038638679893917234
1,1,0.9448914404872762
1,1,0.9661220325768617
0,0,0.01521040608978129
1,1,0.9485362657600179
1,1,0.9750802112356438
1,1,0.9599165924549304
0,0,0.06560333781014496
0,0,0.014981918984032698
0,0,0.051553346538679656
0,0,0.02884904245797178
0,0,0.033802259805197944
0,0,0.0650478059468495
1,1,0.9411382068153915
0,0,0.0001598335712445308
0,0,0.05702060948355529
0,0,0.0982967415846198
1,1,0.9588777277203664
0,0,0.00809423854016044
0,0,0.05312323519687237
0,0,0.03261654474990057
0,0,0.03211784959211005
0,0,0.020558896066304032
0,0,0.04203796911809888
0,0,0.009985645229952864
0,0,0.01431603380370162
0,0,0.0436382576217313
0,0,0.0509996995038374
0,0,0.010920657080972467
1,1,0.9402246223277254
0,0,0.03482245617133806
1,1,0.956167926934571
1,1,0.939670767355586
0,0,0.03554779752095932
0,0,0.039126627333183756
1,1,0.9851900893008998
0,0,0.03159259004575461
1,1,0.9639475511284991
0,0,0.055449437514924475
0,0,0.07073161249274115
0,0,8.303796713873005e-05
1,1,0.9685180369891256
0,0,0.032569034434605175
0,0,9.697240233774566e-05
1,1,0.9756770612932879
1,1,0.9517588537116285
0,0,0.03245867372132513
0,0,0.009971449044544344
0,0,0.03176435034890519
1,1,0.8515916233897965
0,0,0.07147790336965695
0,0,0.08020312978951497
0,0,0.04935599892563852
0,0,0.015395054852458534
1,1,0.9560699035474851
1,1,0.8677715279418282
0,0,0.020806871225423473
0,0,0.026731420471033548
0,0,0.024771152449342505
0,0,0.025288153144479367
0,0,0.00024753543558343245
0,0,0.04662386510525156
0,0,0.023912236325380268
0,0,0.029011936751018052
0,0,0.02585292002393365
1,1,0.9738495750715643
0,0,0.018606860024430714
1,1,0.9573314211382046
0,0,0.03221784412507921
0,0,0.033925849584423795
1,1,0.9651740504052443
0,0,0.04379543399336307
0,0,0.03474908967092387
0,0,0.07634612901285762
0,0,0.0325568587668783
0,0,0.041670151451594736
0,0,0.04660265629389378
0,0,6.0631734542011223e-05
0,0,0.02878496573073488
1,1,0.9761256768088012
0,0,8.815703329373413e-05
1,1,0.9394524351971716
0,0,0.02559187201523642
1,1,0.8977457900378278
0,0,0.05702620244847878
1,1,0.9756926772460839
0,0,0.00019179256690399741
0,0,0.0160735528542072
0,0,0.029257578637232454
1,1,0.9560850226187526
0,0,0.06133604543941504
0,0,0.007941161821306225
0,0,0.027086997923151227
0,0,0.03763548635234259
0,0,0.02833091873610089
1,1,0.9684704663630991
0,0,0.00020653529106039886
0,0,0.006547921213103907
0,0,0.042575087356997006
1,1,0.9815599498970918
1,1,0.9585944156787007
0,0,0.020385906550261134
0,0,0.02296249760078288
1,1,0.9923637831011001
0,0,0.049879872522022334
0,0,0.016078636416173565
1,1,0.9623589280317497
0,0,0.016661317815394625
1,1,0.976530678874559
0,0,0.025503154914251792
1,1,0.9618136211080442
0,0,0.031162605113665184
0,0,0.08520046310086969
1,1,0.9564883306665414
0,0,0.02506975793433996
0,0,0.055088584471205126
1,1,0.9702027239144296
1,1,0.9640513137103043
0,0,0.01624183110132291
0,0,0.034495294172847725
0,0,0.02929790121990396
0,0,6.652130111932149e-05
1,1,0.9306522118716231
1,1,0.9135739506605272
1,1,0.9323477762892299
1,1,0.9711607325558427
1,1,0.9900388676444152
0,0,0.026129671615486363
1,1,0.9265628316356731
1,1,0.9546784412505235
0,0,0.028200718142398037
1,1,0.9555542863853377
0,0,0.026312708614117632
0,0,0.02806781703614216
0,0,0.054197406590901956
1,0,5.951737460801712e-05
0,0,0.00011692697921469224
1,1,0.9660078439922947
1,1,0.9821968830929975
0,0,0.024561238232874788
0,0,0.03448788455946906
1,1,0.938994068158956
0,0,0.02878733332439591
1,1,0.952875211671665
0,0,0.0420547142911639
0,0,0.029915870855651876
1,1,0.9426146239438851
0,0,0.12487931938767022
0,0,0.025053920432552213
1,1,0.9702871775528337
0,0,0.04373470652596949
0,0,0.019382272214095664
0,0,0.016161229832635397
1,1,0.9750590241864188
0,0,0.035774574472648486
0,0,0.023723075761472708
0,0,0.044409595629526656
0,0,0.026206548920908884
1,1,0.9615001483249506
0,0,0.09443857629230792
0,0,0.07170902261532827
0,0,6.492758663128676e-05
0,0,0.026531495930756956
0,0,0.05019619147448483
0,0,0.029642169717615918
0,0,0.050885269672290935
0,0,0.00011121367823811553
0,0,9.87779486786754e-05
0,0,0.032138277702923546
0,0,0.00017590468266317987
0,0,0.02679656657152382
0,0,0.0512312863633971
1,1,0.9422425556044063
0,0,0.03534747667583907
1,1,0.9836910664784795
1,1,0.9528880065541748
0,0,0.03432579936087467
0,0,0.03064317096729524
0,0,0.04143484419299837
0,0,0.03481409020496214
0,0,0.03837309958527139
1,1,0.9707839313504524
1,1,0.9442163639503007
0,0,0.09699188373493389
0,0,0.032257414911822865
1,1,0.9613074106084522
1,1,0.9812029922611086
0,0,0.00010630137481597906
0,0,0.023816301718044587
0,0,6.156364795142932e-05
0,0,6.360579470263544e-05
1,1,0.9719692060037943
0,0,0.04387051101035992
0,0,0.023658801819450497
1,1,0.9136868283488332
0,0,0.030813554274808575
0,0,0.040495925191312745
0,0,0.03838327710283089
1,1,0.9248164681934526
0,0,0.02069205948588423
1,1,0.9373067901714733
1,1,0.9437462989350235
0,0,0.026367075439032543
1,1,0.9475196025125998
0,0,0.039585249246841175
0,0,0.022326720462935646
0,0,0.016792622604342524
1,1,0.9383447937449733
0,0,0.020057686292987282
0,0,0.024860989226380147
1,1,0.9672421504343148
1,1,0.9636827082504188
0,0,0.04013481583158388
0,0,0.03426046532039571
0,0,0.02933880522807346
1,1,0.9602296365340335
1,1,0.9720487380769189
0,0,0.03525594221726058
0,0,0.03208780052117604
0,0,0.018514088597774574
0,0,0.01677152020592539
1,1,0.9251859155610419
0,0,0.03859708858445725
0,0,0.04597665244938592
1,1,0.9887666725120243
0,0,0.05917389672348559
0,0,0.015550324031086226
0,0,0.020318084359122652
1,1,0.9571351411354467
0,0,0.02279348880050014
0,0,9.49562800186445e-05
1,1,0.976810800424834
0,0,0.04361990535907615
0,0,0.04505129421878505
1,1,0.9663474811480885
1,1,0.9357483548663532
0,0,4.580164033083691e-05
1,1,0.9133821691541033
1,1,0.9913492081773904
0,0,0.05707337211980247
0,0,0.058439082671962635
0,0,0.00709483408386075
1,1,0.9344784338369819
0,0,4.651028915850603e-05
1,1,0.9776067923483345
0,0,0.04638304385292534
0,0,0.019571895408952853
0,0,0.05186280806483552
0,0,0.0553615874887612
1,1,0.9210803072750468
0,0,0.03149380177478155
0,0,0.038831925981235305
0,0,0.00010640148399303293
0,0,0.03380281051168251
1,1,0.9498710898586445
0,0,0.02012108263836258
0,0,0.033947111046308404
1,1,0.8779222268235323
0,0,0.011324393002220367
0,0,0.04062633835845027
0,0,0.059544482422041065
0,0,0.06453550300734795
0,0,0.070195908450067
1,1,0.9525804137408289
1,1,0.9466503190254312
0,0,0.03549924058403251
0,0,0.02545431639590223
0,0,5.079190060225053e-05
0,0,0.03708609857728927
0,0,0.036023627899684656
0,0,0.02297639310508876
0,0,0.036416004345013055
0,0,0.051194717037525705
0,0,4.747173592414037e-05
1,1,0.9672407312574433
0,0,0.03099075252078901
1,0,0.00015413318698360257
0,0,0.08095108725361404
0,0,6.514155762364179e-05
0,0,6.730035615272825e-05
1,1,0.9485247116610471
0,0,0.020038356195211746
0,0,0.022700313881506184
0,0,0.00965219458155314
0,0,0.05838088816778905
0,0,0.04218461105746997
0,0,0.05480542302388994
0,0,0.06080027528582396
1,1,0.8788429319057743
0,0,0.05365528726021955
0,0,0.09436887444843188
1,1,0.9898907170678539
0,0,0.027600370453138116
0,0,0.027083729210668966
0,0,0.028495255127284555
0,0,0.029384215965435587
0,0,0.049960437669442886
0,0,0.06226524779404994
1,1,0.9471829479788798
0,0,0.07485411466076868
1,1,0.9746928929709618
0,0,0.023730573320732567
0,0,0.07874138572294394
0,0,0.028046989914074248
0,0,0.03893489259408816
1,1,0.9554720052757446
0,0,0.08858034596813527
0,0,0.03737666176845189
1,1,0.9705500498524384
0,0,0.05693072816424273
0,0,0.020287076711300218
0,0,0.007956151005101221
0,0,0.011624219980425858
0,0,0.03145232998366043
0,0,0.01911337975500182
1,1,0.9721292942742156
0,0,0.02983120728625819
1,1,0.9462778587531152
1,1,0.9564212584492717
0,0,0.032647164911898736
0,0,0.03909322322764314
1,1,0.9498110027609242
0,0,0.06965441737285755
0,0,0.00010168780001130445
0,0,3.991704692428456e-05
1,1,0.949123544531558
1,1,0.934334244483327
0,0,4.4596846562412325e-05
0,0,0.02453315870027223
0,0,0.00019087710811611138
0,0,0.03945488741502367
1,1,0.9255309962418875
1,1,0.9417350601209601
1,1,0.9884665253122229
0,0,0.02734007157266128
0,0,0.04989486729336836
0,0,0.034770707986493725
0,0,0.023663402069500163
0,0,0.0008384202853948236
0,0,0.04186558651433065
1,1,0.9595289602699884
0,0,0.023171899451124398
1,1,0.9446742596444904
0,0,0.05824226903541203
0,0,0.06613455999866247
0,0,0.00462790774224828
0,0,0.023321285442064212
0,0,0.027048550188608224
0,0,0.0604207071100633
1,1,0.9820602076139391
1,1,0.9928511020774342
0,0,0.029522693671200556
1,1,0.954184828548397
0,0,0.06569027009782957
0,0,0.00010229311377997937
1,1,0.9903877913099481
0,0,0.011619090960105254
0,0,0.021708400442235702
0,0,0.03964606733135454
0,0,0.03800340684886854
0,0,0.04001219948651836
0,0,0.03604774989958246
0,0,0.042260099772771294
0,0,0.02629105921406854
1,1,0.9778957182973242
0,0,6.365042865969624e-05
1,1,0.9366086172028538
0,0,0.00904745763416586
1,1,0.949280103187203
0,0,0.034341144641541324
1,1,0.9574162649226003
0,0,0.04858041237982362
1,1,0.972115316966694
1,1,0.9278967814775813
0,0,0.025183648794446244
0,0,0.025215094585719695
1,1,0.9388241589314794
0,0,0.03521813317928597
0,0,0.03112188872162681
0,0,0.02180761362697752
1,1,0.9369609964079878
1,1,0.8990126903942768
0,0,0.03259160597189179
0,0,0.011526404958314826
0,0,0.023600528474646214
0,0,0.041724627873167754
0,0,9.7323508540736e-05
1,1,0.9604205506339019
0,0,0.02092436267901093
0,0,0.011528068012439793
0,0,0.021220542671992394
0,0,0.031198288651156637
0,0,0.08180308195682222
0,0,0.027382436500091315
1,1,0.9440114435822349
1,1,0.9621091975287235
1,1,0.9810533997525176
1,1,0.9729687901211738
1,1,0.953217688700403
1,1,0.9199717277562992
0,0,0.013728786378009243
0,0,0.017437172198836722
1,1,0.9795003337531395
0,0,0.04197345662223671
1,1,0.952253266821314
1,1,0.9584418251343318
0,0,0.05642857266689581
0,0,0.06569771455967749
0,0,0.043892114388129684
0,0,0.02028490870902317
0,0,0.013817131926179895
0,0,0.030064800248434807
0,0,0.032345245178117064
0,0,0.025744498760303984
0,0,6.867953625977817e-05
0,0,0.00010840604667105204
0,0,0.03007863648552127
1,1,0.965876703704367
1,0,0.00014055638095458137
0,0,0.019835779726425404
0,0,0.04161872817764104
0,0,0.036676738023010524
1,1,0.9467995255502133
0,0,0.029196300833075547
0,0,0.02114806676326731
0,0,0.019092126038229133
0,0,0.00016271005134703913
1,1,0.9747629534382483
1,1,0.9693380164855773
0,0,0.07509357669191648
0,0,0.042916547038409
0,0,0.02078303067365493
0,0,0.024442673341883832
0,0,0.051160870320928066
0,0,0.0449789910628674
0,0,0.03477876094316932
1,1,0.9800768712662049
0,0,0.03478796751682882
0,0,0.02195897956869588
0,0,0.03287465014727825
1,1,0.9770670068408891
0,0,0.014267546686245438
1,1,0.8985122821913263
0,0,0.024103770159130098
0,0,0.038256739201040384
0,0,0.02896641788865454
1,1,0.924282311784206
0,0,0.04007936967720291
0,0,0.015172448991661994
0,0,0.034213545301089734
1,1,0.9718145427490594
0,0,0.0364687424376263
0,0,0.025984731747132794
0,0,0.021224861969350157
0,0,0.046229244698376894
0,0,0.03153121971942986
0,0,0.0662432886967527
0,0,0.028209653824891583
0,0,0.04529861010124016
0,0,0.0197994433703925
0,0,0.027795191135948954
0,0,0.03255605817113084
0,0,5.11152177241444e-05
0,0,0.04231215454890471
0,0,0.031195117346191716
1,1,0.9064075714760756
1,1,0.9439028790683908
0,0,4.210328748422098e-05
0,0,0.05565742988188618
0,0,8.002853001560305e-05
0,0,0.06656887943544869
0,0,0.016356445031031924
0,0,0.026525752138478142
0,0,0.02041030712800923
1,1,0.9511014095274859
0,0,0.030367086590760508
0,0,0.03387400761480123
0,0,0.045326264645711
0,0,0.014900813561703086
0,0,0.01940867362008873
1,1,0.903225923977472
0,0,0.03995007209484507
0,0,0.025244294349852668
0,0,0.03090398228706781
1,1,0.9533082727703032
0,0,0.04099763697797468
0,0,8.106618744739372e-05
1,1,0.931901852902989
0,0,0.015080748028419286
0,0,0.029798407309410347
1,1,0.9866164686503541
1,1,0.943045567884127
1,1,0.9454497471757387
0,0,0.0358527123874813
0,0,0.023623858904853624
0,0,0.12238754178707222
0,0,0.07024793106781335
0,0,0.03295359579008361
0,0,0.028996498033710592
0,0,0.014167760499998842
0,0,0.022133014456225106
0,0,0.02501708302548299
0,0,0.02474023023078695
1,1,0.9474265577974385
0,0,0.042841520383524255
0,0,0.03194006199958868
0,0,0.011979172081129448
1,1,0.8882790572687298
0,0,0.029995454562444682
0,0,0.00011605042246518901
0,0,0.029250220869079656
0,0,0.024239323667042956
0,0,0.04738672491033231
0,0,0.00010943374338443355
0,0,0.02165149535958506
0,0,0.024090908416311792
0,0,0.021884212151537623
0,0,0.06112372029415278
0,0,0.02295520876798519
0,0,0.024794737543000038
0,0,0.02482266217104473
1,1,0.916687280583507
0,0,0.0674739909476218
0,0,0.0524685802427475
0,0,0.011126598254480074
0,0,0.13502366407094565
0,0,0.023592005863328075
1,1,0.9634733718432951
1,1,0.9661282360523838
0,0,8.865697996737014e-05
0,0,0.05638660223690603
0,0,0.03970105809020594
0,0,3.5154902236692715e-05
1,1,0.9315856620579066
0,0,0.020818603714212878
1,1,0.9370404472113805
0,0,0.027679899250636655
0,0,0.031825080254746105
0,0,0.039549687018665805
1,1,0.9623763451865249
0,0,0.06071174421188573
0,0,0.0562927624075445
0,0,0.031690095499871423
0,0,0.03922057320883585
0,0,0.04099651621344653
0,0,0.024522621259335853
0,0,0.07943649127677543
0,0,0.04259544300586197
0,0,0.036988630971521726
0,0,0.015987667454854786
0,0,0.031191724959036694
0,0,7.20823992362665e-05
0,0,0.058762150557071444
0,0,0.021008157095948294
1,1,0.9765410174258818
0,0,0.01718392430367884
0,0,0.0407941940642902
0,0,0.038545720573071214
0,0,0.044131033922698064
1,1,0.9726235801363612
0,0,0.014513996176155324
0,0,0.04454389970481896
0,0,0.025621527268282183
1,1,0.9522915127501216
0,0,0.027148085448181796
0,0,0.04122734552385747
0,0,0.06884294134015223
0,0,0.03406189600309725
1,1,0.9483233501047458
0,0,0.015422396317681716
0,0,0.030454162913469626
0,0,0.06230623841111167
0,0,7.990965446598605e-05
0,0,9.517140508068398e-05
0,0,0.021667828681868822
0,0,0.03758699834220035
1,1,0.9899528716419208
0,0,0.032176586498835605
0,0,0.019469669239987532
0,0,0.0349111353749165
0,0,0.039573712576800354
0,0,0.025163664751929007
0,0,0.024516095560788178
0,0,0.04139679481831119
0,0,0.03858710959764085
1,1,0.9606154676274576
0,0,0.02033203298173025
0,0,0.03126051573615128
0,0,0.046958390354978424
1,1,0.9540041106476629
0,0,0.016252919289847522
1,1,0.9448631618609024
1,1,0.960018526219543
0,0,0.038198661091669514
0,0,0.039572874236273044
0,0,0.014063080380497847
1,1,0.9547595221313004
0,0,0.02599491436203649
0,0,0.03537469404877607
0,0,0.0723617246934758
0,0,6.25798085644025e-05
0,0,0.03883678108671756
1,1,0.982209592745404
0,0,0.0674815560171207
1,1,0.9553217129500423
0,0,0.03068371995702796
0,0,0.011196993176325824
1,1,0.9723885525483402
0,0,0.02095189741456252
0,0,0.016676559295610315
0,0,0.04143102325871244
0,0,0.009369239768619734
0,0,0.02681234269166974
0,0,0.03810972285323067
0,0,6.370962867539585e-05
0,0,0.01162563377211329
1,1,0.9452914278411788
0,0,0.0001580091374520636
0,0,0.010825308996813481
1,1,0.9226856870832447
0,0,0.01329869480015934
1,1,0.9534470776029913
0,0,0.03955603989620196
1,1,0.9788933790218212
0,0,0.03921891012779137
0,0,0.03701355719614452
0,0,0.033137179914733486
0,0,0.034545839998139524
0,0,0.03102101951564486
0,0,0.023611472983826463
1,1,0.9385016470975056
0,0,0.04802343732904678
0,0,0.02591898308740814
0,0,0.04086170248130578
1,1,0.9558764251766494
1,1,0.9881289361786033
1,1,0.9815224592194158
0,0,0.06243128970794686
1,1,0.989008177582954
0,0,0.0001645343946064225
0,0,0.029330371848065962
1,1,0.9663483937214972
1,1,0.951685202497164
0,0,0.024920745169114248
0,0,0.05155192924664119
0,0,0.04650538868926995
0,0,0.012255261774758087
0,0,0.01837624834377907
1,1,0.9695287448584137
0,0,0.04451237281963044
1,1,0.982051528881027
1,1,0.9701790430154263
0,0,0.03275424840587987
0,0,0.029338013221810268
0,0,0.05690461400710529
1,1,0.9110826550580835
0,0,0.024270453930080007
1,1,0.9504481862750055
1,1,0.9133830854255022
0,0,8.283322553444854e-05
0,0,0.027360056729017358
0,0,0.05127278378206723
1,1,0.9603986292721768
0,0,0.03219360829944838
0,0,0.02250152053017863
1,1,0.9126064171940222
0,0,0.03240459915065201
0,0,0.020431175559774556
0,0,0.12800539000051026
0,0,0.017337202848458803
0,0,0.01975262978436193
1,0,0.00018091267850044396
0,0,0.014820535268056994
0,0,0.04444621476466535
0,0,0.01635163128076285
0,0,0.04499705962987307
1,1,0.9194734558040852
0,0,0.024076284830204
0,0,0.030477653175206083
0,0,0.03258652358770396
0,0,0.03532150341357766
0,0,0.03312360347001856
1,1,0.9792104187598425
0,0,0.05637651848672443
0,0,0.00935787951675028
1,1,0.9823949795454571
0,0,0.10669714307347221
0,0,3.103382542742781e-05
0,0,0.04511446520979323
0,0,0.017312746423041005
0,0,0.04664643190365823
0,0,0.016197775917532294
0,0,0.020363539113185412
1,1,0.9475110985933803
0,0,0.041264313301843956
0,0,0.053504261604134226
0,0,0.015401445376865573
0,0,0.05130905687495567
0,0,0.0003890213666057979
1,1,0.9732333379006256
0,0,0.03765121804155827
0,0,0.046255985041869535
1,1,0.8598484456631282
0,0,0.00013976684923256786
1,1,0.9260478771955778
1,1,0.9604361170916292
0,0,0.013792475469324716
0,0,0.028526274750720077
0,0,0.031136747382156736
0,0,0.018055191801783863
1,1,0.9492438864360065
1,1,0.9293786170489318
0,0,0.02655376941671442
1,1,0.9476908582260771
